id,NAME,WEBSITE,TAGLINE,ADDRESS,INDUSTRIES,URL,website,rating,num_review,description,detail
1563959,Gruppa,http://gruppa.nl,Sports platform that makes it possible to book training in a simple and flexible way,"Prinsengracht 436, 1017 KE Amsterdam, Netherlands",sports,,,,,,
1597851,Calimoto GmbH,https://calimoto.com/en,"Motorcycle Trip Planner, GPS & Tracker ","Babelsberger Str. 12, 14473 Potsdam, Germany",travel,,,,,,
72948,Usportfor,https://www.usportfor.com/,Software automatic recording and live streaming of sports games,"Willebrordusstraat 12, 3037 TR Rotterdam, Netherlands",sports;enterprise software,,,,,,
976258,SoMeCentral ApS,https://somecentral.com,"You can use SoMeCentral to collect photos and videos from your co-workers in an easy, secure and structured way","Søndre Stationsvej 26, 1, 4200 Slagelse, Denmark",media,,,,,,
889456,Yonoton,https://www.yonoton.com,Versatile SaaS platform that manages digital ordering and purchase processes,"Lapinlahdenkatu 16, 00180 Helsinki, Finland",enterprise software,,,,,,
1464197,Memby,https://memby.net,Fully customizable loyalty platform for businesses and easy customer access via one mobile app,"Kalvarijų g. 125, Vilnius 08221, Lithuania",marketing;enterprise software,,,,,,
1518081,Awake,https://awakeboards.com/,Awake produces an innovative electric wakeboard,"Sweden, Limhamn, Limhamnsvägen, 111",sports;energy,,,,,,
1533561,Les Croissants,http://lescroissants.fr,"Les Croissants, votre matinale radio intelligente","14 Rue Soleillet, 75020 Paris, France",media,,,,,,
1516170,Livecards,http://www.livecardsapp.com,Mobile app allows to share your contact details with friends and business partners,"Luise-Ullrich-Straße 20, 80636 Munich, Germany",,,,,,,
950218,Linkodo,http://www.linkodo.com,Personal business and networking app for people nearby,"Kurfürstendamm 194, 10707 Berlin, Germany",media,,,,,,
949937,Lindera GmbH,http://www.lindera.de,Has developed the 1st quantitative mobility self-test for seniors by analyzing the gait to prevent falls,"Oranienstraße 185, 10999 Berlin, Germany",health;enterprise software,,,,,,
943060,Booqees,http://www.booqees.nl,Booqees kinderboeken.,"Randweg 24, 2941 CG Lekkerkerk, Netherlands",transportation,,,,,,
951986,Jamzone,http://www.jamzone.nl/,"Transform digital technologies in delightful user experiences and provide tailored emotional, behavioural and mental health programs","Grote Kerkstraat 31, 8911 DZ Leeuwarden, Netherlands",gaming;health,,,,,,
950453,Meshicon Software,http://meshicon.com,Meshicon Software creates holographic interfaces for industrial applications with Microsoft HoloLens an connect it to IoT,"Dessauer Str. 3-5, 10963 Berlin, Germany",robotics,,,,,,
945869,UKAUTO,https://ukauto.fr,"UKAUTO ACHAT AUTO ANGLETERRE IMPORT VOITURE D’OCCASION ROYAUME UNI IMPORT VEHICULE PAS CHER - import voiture d'occasion angleterre, achat vehicule d’Angleterre import rhd,achat voiture angleterre importation voiture d'angleterreUKAUTO ACHAT AUTO ANGL","Kemp House, 152-160 City Rd, Old Street, London EC1V 2NX, UK",event tech;transportation,,,,,,
953183,Warp Industries,https://www.warpvr.com/,"Assessment, onboarding & training powered by Virtual Reality","Molengraaffsingel 12, 2629 JD Delft, Netherlands",education;jobs recruitment,,,,,,
966361,UpSens Srl,http://www.upsens.com,UpSens: i sensori ambientali che migliorano la qualità della vita,"Via Vienna, 8, 38121 Trento TN, Italy",home living,,,,,,
964748,InspiredMinds,https://inspired-minds.co.uk/,Providing high-growth and disruptive markets with technological strategic direction,"1 Garway Rd, Bayswater, London W2 4PH, Verenigd Koninkrijk",media,,,,,,
984092,Elapseit,https://elapseit.com/,"Resource planning and time tracking software, from project kick-start to invoice","Strada Simion Bărnuțiu 42, Timișoara, Romania",fintech,,,,,,
960701,Quickkonnect UG,http://www.quickkonnect.com,"Social media company that developed quickkonnect, a hub with digital contact cards that allow for easy networking","Franz-Joseph-Straße 14, 80801 Munich, Germany",media,,,,,,
958862,Gemvision,https://www.gemvision.io,Augmented Reality solutions for hands-on workers,"Molengraaffsingel 12, 2629 JD Delft, Netherlands",enterprise software,,,,,,
963497,Operose Lab,http://www.operose.io/,Operose Labs – AR Software Development,"Telliskivi 60, 10611 Tallinn, Estonia",jobs recruitment,,,,,,
963544,Parley,https://www.parley.nu/,Offering secure and reliable ways to communicate with your customers,"Randstad 2130, 1314 BM Almere, Netherlands",telecom,,,,,,
979738,Alex,https://www.hialex.se/,Alex is an AI-powered app created to help people break bad habits,"Birger Jarlsgatan 57C, 113 56 Stockholm, Sweden",health,,,,,,
1447321,HelloCave,https://hellocave.com,HelloCave,"Herengracht 420, 1017 BZ Amsterdam, Netherlands",real estate;energy,,,,,,
1448776,Cunio Technologies,https://www.cunio.de/en,"Social platform that connects tenants, landlords and service provider","Platz der Einheit, Frankfurt, Germany",fintech,,,,,,
1453080,CoVince,https://covince.com/,"Most innovative learning environment for everyone. CoVince combines theory, practice and fun in one platform","Reyer Anslostraat 48, 3522 DJ Utrecht, Netherlands",education,,,,,,
1451721,Cårporate,https://carporate.co,Car sharing. Engaging employees in decreasing travel expenses,"Rigakade 10, 1013 BC Amsterdam, Netherlands",travel,,,,,,
976364,Byrd,https://www.byrd.news,Marketplace for user-generated content,"Classensgade, Copenhagen, Denmark",media,,,,,,
976192,SquidHub,https://www.squidhub.com,An intuitive and powerful all-in-one collaboration app for teams,"Diplomvej 381, 2800 Kongens Lyngby, Denmark",enterprise software,,,,,,
1487214,Africunia Bank,https://www.africunia.com/,Blockchain technology cryptographic currency development bank,"Threadneedle St, London EC2R 8AH, Verenigd Koninkrijk",fintech,,,,,,
1481102,DEV.ID,http://dev-id.fr,"Mobile Apps, AR/VR, IoT","211 Chemin de la Madrague-Ville, 13015 Marseille, France",marketing,,,,,,
1483034,Gogowego,http://gogowego.com,Social network to stay informed of what is happening on your ride,"7 Rue Garoche, 31450 Pompertuzat, France",music;transportation,,,,,,
1482160,The Bar Corner,http://thebarcorner.com,"Mobile application that offers you a bar according to your desires, your personality and budget","1 Avenue du Champ de Mars, 45100 Orléans, France",food,,,,,,
1490338,Gogodoc,http://gogodoc.com,Home Health Care Service,"138 Holborn, London EC1N 2SW, Verenigd Koninkrijk",health,,,,,,
1491065,Zapplan,http://zapplan.com,Mobile App,"20-22 Wenlock Rd, Hoxton, London N1 7GU, Verenigd Koninkrijk",travel;event tech,,,,,,
1472422,BIOTRON FOUNDATION,https://biotron.io/,Biotron,"Staré Grunty, 841 04 Bratislava, Slovakia",transportation,,,,,,
1474153,MeetnGreetMe,https://www.meetngreetme.com,MeetnGreetMe Travel Concierge Services,"Liikuri 10, 13618 Tallinn, Estonia",travel,,,,,,
1475708,Onova,https://onova.co,Onova - Buy and sell clothes from your phone,"Heroiv UPA St, L'viv, L'vivs'ka oblast, Ukraine, 79000",fashion,,,,,,
1471309,MESHR,https://meshr.io,MESHR - Download networking app for professionals,"50, Krucza, 00-548 Warsaw, Poland",dating,,,,,,
972736,Follow Coin,https://followcoin.io/,Follow people influencers in crypto,"Wilgenweg 12 C, 1031 HV Amsterdam, Netherlands",fintech,,,,,,
1563967,Mokum Tech B.V.,http://www.shinesocial.club,"Developer of Shine Social Club, an app for older adults (60+) to make new friends based on similar interest near them","Van Baerlestraat 46, 1071 AZ Amsterdam, Netherlands",dating,,,,,,
1600013,MotionLab.Berlin,https://motionlab.berlin/,Hardtech Innovation Hub in Berlin Kreuzberg,"Halle 20, Bouchéstraße 12, 12435 Berlin, Germany",real estate,,,,,,
1567722,Wallet Factory,https://www.walletfactory.com,"MFS Enabler platform for e-wallet business. Launching MFS or e-wallet services has never been easier! Our enterprise-grade platform helps set up revenue streams by aligning financial providers, merchants and end-users into a synergetic ecosystem","Office 8, 176 Finchley Rd, West Hampstead, London NW3 6BT, Verenigd Koninkrijk",fintech,,,,,,
1742406,Ideel,https://ideel.io/,La plateforme pour gérer simplement toutes ses dépenses d'abonnement,"157 Boulevard Macdonald, 75019 Paris, France",home living,,,,,,
1739346,Nectarsun,https://www.nectarsun.com/,"Install NectarSun and start saving now! With a smart controller, you can save up to 70% of your hot water bill","Saulėtekio al., Vilnius 10224, Lithuania",energy,,,,,,
1737573,VraagApp,https://vraagapp.nl/,Quick answers to daily questions,"Mauritskade 63, 1092 AD Amsterdam, Netherlands",telecom,,,,,,
1740859,Magiclingua,http://magiclingua.com,"Teaching languages ​​through voice chats with smart voice bots and humans - built for the tongue, not for the thumb!","Holzstraße, 80469 Munich, Germany",education,,,,,,
1740918,Getbaff,http://baff.app,Die Augmented Reality Video Platform,"Rathausufer 23, 40213 Düsseldorf, Germany",media,,,,,,
1782807,Propmap.io,https://propmap.io,Crowdsourcing data-capture of existing buildings to create operational data-model for Building Maintenance,"70 Wilson St, Finsbury, London EC2A 2DB",real estate,,,,,,
1783233,Breazy-health Gmbh,https://breazy-health.com,Digital asthma helper for the pocket with mobile app tracker,"Großbeerenstraße 139, 14482 Potsdam, Germany",health,,,,,,
1783337,Medicalmotion,https://www.medicalmotion.de,Integrated health companion with the most successful experience that enables us to precisely recommend exercises for you on a daily basis,"Germany, Munich, Blütenstraße",health,,,,,,
1783353,Myfoodiecard.de,https://www.myfoodiecard.de,A lifestyle app that offers many exclusive deals with popular restaurants in Frankfurt & Rhein Main and has now merged with food and culture,"30, Johanna-Melber-Weg, 60599 Frankfurt, Germany",food,,,,,,
1987692,BLUEBACK,https://www.blueback.fr,Developing a connected object based on patented technology for the real-time detection and visualization of the patient's muscle activity,"1137 Avenue des Champs Blancs, 35510 Cesson-Sévigné, France",health;sports,,,,,,
1763848,Summfit,http://www.summfit.com,"An application that offers a highly effective training program, scientifically based and tested in practice in the military field with proven success","Erzgießereistraße 6, 80335 Munich, Germany",sports,,,,,,
1763854,CrowdProtect,http://www.crowdprotect.de,"Your Emergency App: Alert police, ambulance, rescuers on site","Bachmairstraße 8A, 81243 Munich, Germany",enterprise software,,,,,,
1763976,Emonvia,https://emonvia.com,The complete package for electric mobility,"Theo-Prosel-Weg 1, 80797 Munich, Germany",energy;transportation,,,,,,
1763999,Mindshine,http://www.mindshine.app,Mental coaching,"Landwehrstraße 70A, 80336 Munich, Germany",health,,,,,,
1801744,Raketa,http://raketaapp.com,"Raketa • Швидка доставка їжі в Києві, Дніпрі, Львові та Одесі","Ukraine, Kyiv, Hlybochytska vulytsia, 32A",food,,,,,,
1801919,Gapless,http://www.gapless-app.com,Blockchain platform for premium and classic cars,"Germany, Berlin, Neue Schönhauser Straße, 2",transportation,,,,,,
1859740,SafeDrivePod,https://www.safedrivepod.com/nl-nl,Offers a unique solution to significantly reduce driver distraction and increase safe and driving standards,"Stationsweg 6, 6861 EG Oosterbeek, Netherlands",transportation,,,,,,
1680825,Peptalk,https://peptalkapp.com/,"Delivers daily motivational audios that help you improve, develop mental resilience, positive habits and achieve your self-improvement goals","16 Villa Gaudelet, 75011 Paris, France",media,,,,,,
1725688,360 Law Group,http://360lawgroup.co.uk,Legal Services,"377-399 London Rd, Camberley GU15 3HL, UK",legal,,,,,,
1720591,Preppr,http://preppr.com,"Hassle-free Instagram scheduler If you’re managing multiple brands and businesses on Instagram, Preppr is your tool Both for web and iOS","Max Euwelaan, 3062 Rotterdam, Netherlands",marketing,,,,,,
1635181,QuizHero,https://quizhero.tv/,Win money by winning a quiz,"Boxhagener Str. 62a, 10245 Berlin, Germany",gaming;fintech,,,,,,
1780305,HELT Global Oy Ab,https://www.myhelt.com,Powers membership businesses for wellness centres and professionals,"Yliopistonkatu 10, 00100 Helsinki, Finland",wellness beauty,,,,,,
1779107,Big Ear Games,http://www.bigeargames.com/,Computer Games company based in Helsinki,"Tallberginkatu 1, 00180 Helsinki, Finland",gaming;music,,,,,,
1781430,Checheza,http://checheza.com/,Making educational content accessible to the children who need it through engaging expert partners and a global community,"Sergelgatan, Stockholm, Sweden",education,,,,,,
1781568,Spark Sustainability,https://sparksustainability.com/,We connect climate-smart businesses & conscious consumers through our emission tracker The Donut – the sweetest carbon calculator out there,"Iso Roobertinkatu 28, 00120 Helsinki, Finland",energy,,,,,,
1760159,Hely,http://hely.com,All your transport in one app,"Barbara Strozzilaan 101, 1083 HN Amsterdam, Netherlands",transportation,,,,,,
1750106,RealPars,http://realpars.com/,PLC Programming Courses for Beginners | RealPars,"Marconistraat 16, 3029 AK Rotterdam, Netherlands",education,,,,,,
1761222,Tripartie,https://tripartie.com/,Escrow payments and dispute resolution for day-to-day transactions - tripartie.com #FinTech #LegalTech,"France, Paris, Place du Maréchal de Lattre de Tassigny, 2",fintech,,,,,,
1671866,Pop Eye,https://pop-eye.fr/,Pop Eye ⎮ Petites annonces vidéo,"69 Avenue Anatole France, 10000 Troyes, Frankrijk",music,,,,,,
1672210,GoFLUX,http://goflux.de,Carpooling app for urban short trips,"Ägidiusstraße 14, 50937 Cologne, Germany",transportation,,,,,,
1662784,Magilist,https://www.magilist.com/,Develop and markets a technology allowing to automatically integrate the data of E-Commerce site in the Magilist mobile application,"9 Allée de la Créativité, 59650 Villeneuve-d'Ascq, France",food,,,,,,
1692614,Wiral,http://wiralcam.com,Wiral is introducing new and extreme angles to filming in challenging areas by making the first ever lightweight cable cam system,"Alfred Getz' vei 3, 7034 Trondheim, Norway",robotics,,,,,,
1703267,Imito,http://imito.io,Platform offering services to integrate mobile photography into clinical documentation,"Flüelastrasse 31, 8047 Zürich, Switzerland",health;security,,,,,,
1748927,Ignibit,https://ignibit.com/,Full service VR and AR studio,"aleja Zwycięstwa 96/98, 81-464 Gdynia, Poland",gaming;media,,,,,,
1748438,Fairtrip,http://fairtrip.org,10% of bookings go back to impact projects (booking only for pre approved places),"40 Rue Malesherbes, 69006 Lyon, France",travel,,,,,,
1745186,Ubiwan,https://www.ubiwan.net,42 combinaisons de #géoloc,"2 Rue du Jardin de l'Ars, 33800 Bordeaux, France",enterprise software,,,,,,
1773522,Luscii,https://luscii.com/,Coach and guide your patients at home,"Spuistraat 114A, 1012 VA Amsterdam, Netherlands",health,,,,,,
1771023,Mimeno,http://www.mimeno.com/,"Female health app guiding women through the phase of menopause by offering a holistic concept consisting of a symptom tracker, body & mind therapies, information tools and peer to peer communication","Newtonstraße 7, 81679 Munich, Germany",health,,,,,,
1662910,Basil,http://www.chefbasil.fr,Online canteen with delivery service of fresh and gourmet meals,"106 Rue Sainte, 13007 Marseille, France",food,,,,,,
1662981,Vegg'up,https://veggup.com/,The first solution to reduce your meat consumption by offering personalized vegetarian and vegan recipes and nutritional advice to enjoy while taking care of health,"55 Boulevard Vincent Auriol, 75013 Paris, France",food,,,,,,
1662310,C'Trop Food,http://www.ctropfood.com,"Studio that designs and develops games for change, video games to encourage behavior change and contribute to the general interest","Rue du Chemin Vert, 75011 Paris, France",gaming,,,,,,
1662326,Mi-app.fr,http://mi-app.fr/,First game based dating application to meet people,"Premium, 1 Boulevard Maître Maurice Slama, 06200 Nice, France",dating,,,,,,
1662390,Eatspossible.fr,https://www.eatspossible.fr/,"Mobile app that allows the users to find restaurants adapted to their food preferences (allergies, intolerances, vegetarianism etc…)","70 Rue Lamarck, 75018 Paris, France",food,,,,,,
1685586,Hunter & Co,https://www.hunterco.de,Onnect hunting friends and to simplify the preparation and follow-up of the hunt,"Zielstattstraße 19, 81379 Munich, Germany",event tech,,,,,,
1664375,Fintus,http://fintus.de,Software platform for automation of processes in financial services organizations,"Taunusanlage, Frankfurt, Germany",fintech;enterprise software,,,,,,
1876688,MOVILDRIVE,https://movildrive.com,"Rent of electric vans in Madrid for SMEs, self-employed and individuals","Calle de Barcelona, 28012 Madrid, Spain",transportation,,,,,,
1743139,Kiwip,http://kiwip.fr,"KiwipWatch, la montre connectée des enfants qui rassure les parents !","1 Rue des Paillons, 77700 Bailly-Romainvilliers, France",transportation,,,,,,
1567707,MOSST,https://www.mosst.com/,Payments is a versatile money transfer service with a first-of-its-kind application,"Klovsʹkyy Uzviz, 02000 Kiev, Ukraine",fintech,,,,,,
2874220,open money,https://www.open-money.co.uk/,"Financial Advice For All - Manage It, Save It, Invest It | OpenMoney","1 St Peter's Square, Manchester M2 3AE",fintech,,,,,,
1708125,DataSign,http://datasign.jp,Ensure Data Transparency Protect Your Data,"Jernbanegade 54, 6000 Kolding, Denmark",enterprise software,,,,,,
1660267,Conscience Robotics,http://conscience-robotics.com,"Conscience Robotics proposes a system can be installed on any robot. Using our Artificial Intelligence, each robot continuously learn new competences","17 Rue Claude Bloch, 14000 Caen, France",robotics,,,,,,
1660563,ODIHO Sound On Demand,http://odiho.com,Accueil | odiho - sound on demand,"France, Paris, Place de la Porte de Versailles, 2",sports;media,,,,,,
1715615,Giki,http://gikibadges.com,Giki’s mobile app enables people to find more sustainable and healthy products in UK supermarkets,"20-22 Wenlock Rd, Hoxton, London N1 7GU, UK",food,,,,,,
1715948,Gentle Reader,http://gentlereader.com,No frills/ no advertising spam reading app for those who are serious about reading,"The Press Centre Here East, plexal, 14 E Bay Ln, Hackney Wick, London E15 2GW, UK",marketing,,,,,,
1714661,Shopiago,http://shopiago.com,SaaS ecommerce,"Unit 2, Holm Oak, Woods Way BN12 4FE, Verenigd Koninkrijk",real estate,,,,,,
1802353,Fixxa,https://www.fixxa.com/,Fixxa,"United Kingdom, London, Wingate Square, 64",real estate,,,,,,
1826655,Firetiger,https://www.firetiger.fr/,"A gamified solution for the management and animation of employee objectives, specifically designed to increase employee engagement","92 Cours Lafayette, 69003 Lyon, France",enterprise software,,,,,,
1802074,Hoody,https://www.hoody.nl/,Hoody,"Netherlands, Haarlem, Kleine Houtstraat",,,,,,,
1801507,Cnected,https://getcnected.com,Cnected,"United Kingdom, London, Regents Park Road, 237",health,,,,,,
1801558,InnDex,http://inndex.me/,innDex - Digitalising Our Workforce,"United Kingdom, London, London Lane",security;real estate,,,,,,
1799866,Culticks,https://culticks.com/,Culticks,"Germany, Munich, Franziskanerstraße, 28",fintech,,,,,,
1799754,Carminga,https://www.carminga.com/,Dein smartes und flexibles Auto Abo - CARMINGA.com,"Germany, Pocking, Schäfflerring, 14",fintech,,,,,,
1801421,Stint,http://stint.co/,Stint | Connecting University Students & Businesses,"United Kingdom, London, Great Titchfield Street, 153",jobs recruitment,,,,,,
1800802,Visitas,http://www.visitas.io,Visitas,"Italy, Milan, Corso Magenta, 56",enterprise software,,,,,,
1800540,Domix,https://www.domix.app/,DJ's Playlists - Domix,"France, Paris, Rue de l'Université, 183",music,,,,,,
1800571,DigiTruck,https://www.digitruck.fr,Application DigiTruck — Vos transports en temps réel,"France, Montigny-lès-Cormeilles, Rue de Conflans, 154BIS",transportation,,,,,,
1635275,Geldspeicher,http://geldspeicher.de/,Offering technical solutions for the identification of discounts and deals,"Oberwallstraße 6, 10117 Berlin, Germany",fintech,,,,,,
1653836,Ioki,https://ioki.com/en/,Smart mobility solutions by DB,"3, An der Welle, 60322 Frankfurt, Germany",transportation,,,,,,
1654287,Winameety,https://www.winameety.com,"Allows you to create, find events around wine and make new friends!","8 Rue Richelandière, 42000 Saint-Étienne, France",food;event tech,,,,,,
1834732,Buyer,http://www.buyertech.fr,Allows customers to find local traders and be informed of promotional offers,"79 Rue de Sèze, 69006 Lyon, France",food;marketing,,,,,,
1834877,Comptastar,https://www.comptastar.fr/,,"Avenue Foch, Paris, France",fintech,,,,,,
1448659,Krizo,http://krizo.dk/,Digital platform for crisis and incident management,"11, Titangade, Copenhagen, Denmark",security,,,,,,
2048811,EDUBAO,http://edubao.org,EDUBAO - The Best Platform for Studying in Germany and Abroad,"Germany, Berlin, Quedlinburger Straße, 11",fintech,,,,,,
972867,Gaming Stars,https://gaming-stars.net/,An ongoing decentralized platform built on top of Ethereum that aims to revolutionize the global eSports industry,"Germany, Berlin, Anhalter Straße, 7",gaming;fintech,,,,,,
949960,HelloShrimp,http://www.helloshrimp.com,Connects you with inspiring people in the real and sparks conversations that evolve into long-term relationships,"Germany, Berlin, Prenzlauer Allee, 177A",media;enterprise software,,,,,,
1845093,TravelSpend,https://www.travel-spend.com/,Home - TravelSpend,"Germany, Berlin, Ringbahnstraße, 27",travel,,,,,,
1710984,Kussbus,http://kussbus.lu,Kussbus’ technology empowers public transit operators to efficiently analyse complex demand and match it with supply on an ongoing basis,"59 Boulevard Royal, 2449 Luxembourg",transportation,,,,,,
1992672,Coach Nation App,https://www.coachnation.io/en-us/about,Brand new platform that focuses on your Mental and Physical development,"Folkungagatan 49, 116 22 Stockholm, Sweden",wellness beauty;sports,,,,,,
1474166,Abichus,http://www.abichus.com,Abichus,"Sepapaja, 11415 Tallinn, Estonia",gaming,,,,,,
1813960,MyBioma,https://www.mybioma.com/en,MyBioma offers A.I.-powered preventive microbiome diagnostics,"Meldemannstraße, 1200 Wien, Austria",health,,,,,,
1781395,Relabee,http://relabee.com,"Provides a treatment calendar that is developed to make it easier to keep track of appointments, diagnoses, messages, therapists and treatments","Kigkurren 8D, 2300 København, Denmark",health,,,,,,
949899,PLVY,https://www.getplvy.com/,"Sports app for mobile helps to create, host and manage sports life","Markgrafenstraße 12-14, 10969 Berlin, Germany",sports,,,,,,
1781529,Weway AB,http://weway.se,"Based on research, helps couples to work on their social health in a safe and proactive way together","Ringvägen, Stockholm, Sweden",wellness beauty,,,,,,
1512318,YAIR - YOUR ART IS REALITY,https://yair.art,Solution for digital artworks as tokens,"Am Sudhaus 2, 12053 Berlin, Germany",fintech;media,,,,,,
946681,Katt.,https://katt.co,Goods for people happily owned by cats,"Gentpoortstraat 28, 8000 Brugge, Belgium",fashion,,,,,,
1448933,How Do I?,http://wearehowdoi.com/,"Our mission is to deliver video-led digital tools to make learning more accessible. Look to us for #lifeskills, #training & #accessibility solutions. ","Gatwick Airport, LGW, STerminal, Arrivals Rd, Horley, Gatwick RH6 0PJ, UK",media;education,,,,,,
1992657,ClowID,https://www.clowid.com/,The Full-Stack customer engagement platform for better customer experiences and omnichannel marketing,"Sweden, Malmo, Långgårdsgatan, 1",marketing,,,,,,
1456466,Proprli,https://proprli.com,Make Proptech work for you,"85 Great Portland St, London W1W 7LT",real estate,,,,,,
1451252,Lulu Lab,http://lululab.org,We develop educational games on taboo topics to make it easier to speak about the difficult things,"Porcelænshaven 26, 2000 Frederiksberg, Denmark",education;kids,,,,,,
885755,net&get,http://www.netandget.com/,A web and mobile application allows to buy and sell products and services,"Calle Piamonte, 19, 28004 Madrid, Spain",marketing,,,,,,
1801517,Uvent,http://uvent.co.uk,Uvent - Never Miss Out,"United Kingdom, London, Carters Hill Close, 39",event tech,,,,,,
1801432,Tipclub,http://www.tipclub.co.uk,TipClub,"United Kingdom, London, City Road, 160",sports,,,,,,
1992647,True Energy,https://www.trueenergy.dk/,Automatic conversion of power consumption so that it becomes cheaper and more climate-friendly,"Agern Alle 5, 2970 Hørsholm, Denmark",energy,,,,,,
980582,Stereosense,http://stereosense.com,Stereosense is a content management system that specializes in virtual reality,"16, Gumpendorfer Straße, 1060 Vienna, Austria",media,,,,,,
2899152,CoopCycle,https://coopcycle.org/,"CoopCycle is a federation of bike delivery co-ops. Governed democratically by coops, it enables them to stand united and to reduce their costs thanks to resources pooling. It creates a strong bargaining power to protect the bikers rights","23 Avenue Claude Vellefaux, 75010 Paris, France",food,,,,,,
1460092,Barty,http://www.bartyapp.com,Platform helps to find nearby bars and sports bar to watch sports games,"Calle de Aguilón, 4, 28045 Madrid, Spain",food;marketing,,,,,,
74128,Social Charging,https://www.social-charging.com/,Social platform for a more efficient use of electric vehicles charging stations,"Netherlands, Noordwijk, Kapteynstraat",media;transportation,,,,,,
1761899,BeMup,https://www.bemup.club/,Effcient transportation is a grid of vehicles shared by all travelers,"Slijkenburg 27, 8489 KR Slijkenburg, Netherlands",energy;transportation,,,,,,
883192,Roomeasy,https://www.getroomeasy.com/en/,RoomEasy - Match met je nieuwe huisgenoot of kamer via de gratis app RoomEasy!,"Bloemgracht 158C, 1015 TT Amsterdam, Netherlands",,,,,,,
878378,Heat Ledger,https://heatledger.com/,Multinational blockchain software company based in Helsinki,"Pakkalankuja 7, 01510 Vantaa, Finland",fintech,,,,,,
1534093,SimpleAXIS,http://simpleaxis.com/,Focusing on accelerating the incorporation of Information Technologies in the construction industry,"Portugal, Porto, Rua Alfredo Allen",real estate;enterprise software,,,,,,
1534204,Meersens,http://www.meersens.com,An app allowing everybody to monitor their environment and check any potential hazard that may impact their health,"8 Avenue Maréchal Foch, 69006 Lyon, France",health,,,,,,
1511428,Asure,https://www.asure.io?s=c,Asure Foundation - AN INNOVATIVE NONPROFIT THAT RESEARCH AND DEVELOP DECENTRALIZED SOCIAL SECURITY NETWORK,"Baarerstrasse 112, 6300 Zug, Switzerland",fintech;education,,,,,,
1515965,Hawa Dawa,https://www.hawadawa.com/,Air quality monitoring for smart cities,"Gotzinger Str., 81371 Munich, Germany",energy,,,,,,
1598744,Valyuz,http://valyuz.com,Electronic payment company,"Jono Basanavičiaus g. 26, Vilnius 03224, Lithuania",fintech,,,,,,
1603470,Hurby,https://www.hurby.app/,Performs parcel delivery,"A. Hofmanweg 1a, 2031 BH Haarlem, Netherlands",transportation,,,,,,
1603921,Relion Business,https://relion.dk/,Automating your roster and managing your company's employees,"Åbogade 34, 8200 Aarhus, Denmark",food;enterprise software,,,,,,
1467859,Skeiron,http://skeiron.com.ua,Skeiron,"Heroiv UPA St, 73, L'viv, L'vivs'ka oblast, Oekraïne, 79000",enterprise software,,,,,,
1512273,MoneyCoach,https://moneycoach-app.com,"MoneyCoach - Award-Winning Personal Finance App for iPhone, iPad & Apple Watch","Rheinsberger Str. 76/77, 10115 Berlin, Germany",fintech,,,,,,
1512057,Coffee Chat,https://www.coffeechat.app,Coffee Chat – Trade your expertise.,"Hermannstraße 37, 12049 Berlin, Germany",telecom,,,,,,
1512160,Vivy,https://www.vivy.com,Digital health assistant,"Germany, Berlin, Schützenstraße, 18",health,,,,,,
1602577,Mesmo,http://mesmo.me,Mesmo - Be Local in a global city,"272 Bath St, Glasgow G2 4JR",event tech,,,,,,
1528893,Rapitag,http://rapitag.com,The leading tech provider for secure mobile checkout on retail floors and new omnichannel shopping experiences,"73, Balanstraße, 81541 Munich, Germany",fintech,,,,,,
1572379,TIPPR.nl,https://www.tippr.nl/,Tinder of catering,"Vendelstraat 7, 1012 XX Amsterdam, Netherlands",food,,,,,,
974974,FSTR,http://www.fstr.eu,FSTR – Carpool solutions – Join the movement,"Belgium, Gent, Wiedauwkaai, 13",jobs recruitment,,,,,,
893476,StreetAway,http://www.streetaway.co.uk/,"StreetAway is a NEW way of discovering featured promotions in your area, with the help of our LIVE features. Available now on the app store","i6, 6-8 Charlotte Square, Newcastle upon Tyne NE1 4XF, Verenigd Koninkrijk",enterprise software,,,,,,
901459,PRI-NET,http://pri-net.com,PRI-NET your personal network through the blockchain,"Sluisplein, 1191 Ouderkerk aan de Amstel, Netherlands",telecom;energy,,,,,,
949833,Connectavo,http://www.connectavo.com,Making industrial maintenance intelligent,"Greifswalder Str. 33a, 10405 Berlin, Germany",enterprise software,,,,,,
978288,Bontrax,https://bontrax.com,We build Digital Outdoor Assistants to help you enjoy amazing and safe open air experiences!,"3tr/SUP46, Regeringsgatan 65, 111 56 Stockholm, Sweden",transportation,,,,,,
950100,Hypofriend,http://www.hypofriend.de,"Helps homeowners & brokers make informed, secure homebuying decisions","Torstraße 98, 10119 Berlin, Germany",fintech;real estate,,,,,,
950128,Dronesperhour UG,http://www.dronesperhour.com,Market place for drone services that connects drone pilots with businesses,"Schwedter Str. 249, 10119 Berlin, Germany",robotics;enterprise software,,,,,,
957797,VPlan,http://www.vplan.nl,The easiest way to plan work,"Kryptonstraat 9C, 7463 PB Rijssen, Netherlands",enterprise software,,,,,,
965536,KNOWCO BV,http://knowco.net/,The matching platform for research & innovation,"Oeverzeggestraat 28, 1087 BV Amsterdam, Netherlands",enterprise software,,,,,,
964934,Ikonospace,http://ikonospace.com/,"3D, AR and VR solutions for exhibition and interior designers","Entrepotdok 25, 1018 AD Amsterdam, Netherlands",marketing,,,,,,
